open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1783674000000,64211.50,64459.90,64065.70,64360.40,8387.949,1783677599999,539460910.14240,153254,5144.873,330821239.31440,0
1783677600000,64360.40,64478.30,64244.60,64374.00,4417.956,1783681199999,284371260.21690,99046,2212.711,142442831.28320,0
1783681200000,64374.00,64450.30,64309.00,64394.20,2719.427,1783684799999,175089413.53190,76012,1304.701,84006902.97480,0
1783684800000,64394.20,64587.90,64236.30,64258.90,6480.494,1783688399999,417506094.76860,129285,3630.886,233976075.84350,0
1783688400000,64258.90,64680.00,64127.00,64453.70,9691.781,1783691999999,623987622.00170,219930,5453.845,351224100.21240,0
1783692000000,64453.60,64491.80,63768.00,63897.90,13660.447,1783695599999,875129819.88680,329383,6832.191,437725412.75520,0
1783695600000,63897.90,64196.10,63875.50,64018.70,5262.220,1783699199999,336862734.73260,159705,2928.894,187482900.82490,0
1783699200000,64018.70,64208.10,63802.40,64118.90,4431.076,1783702799999,283584579.03710,134138,2210.977,141529164.53800,0
1783702800000,64118.90,64139.60,63803.60,63804.00,2988.902,1783706399999,191056389.17070,90040,1436.016,91788320.02290,0
1783706400000,63804.10,63990.00,63718.10,63792.00,2758.665,1783709999999,176127376.03940,80542,1380.189,88126646.01700,0
1783710000000,63792.00,64029.90,63755.80,63900.40,3498.343,1783713599999,223598396.78640,86721,1796.478,114819442.53880,0
1783713600000,63900.40,63909.20,63619.90,63820.00,6698.936,1783717199999,427242417.55980,93726,2604.457,166098046.08430,0
1783717200000,63820.10,64086.40,63813.60,63987.60,2417.892,1783720799999,154641875.26390,52368,1315.259,84114002.05020,0
1783720800000,63987.70,64142.70,63953.90,64089.90,2814.802,1783724399999,180374091.34260,45468,1070.821,68612229.30410,0
1783724400000,64089.80,64176.90,63989.20,64129.50,2223.081,1783727999999,142491977.59580,49565,1136.400,72844961.91680,0
1783728000000,64129.50,64137.10,64000.00,64090.10,1731.884,1783731599999,110968286.34170,44277,655.386,41990992.58450,0
1783731600000,64090.10,64288.70,63969.90,63979.20,2766.132,1783735199999,177363200.32350,72963,1362.867,87408680.32020,0
1783735200000,63979.10,64137.80,63950.10,64130.50,1433.009,1783738799999,91762429.30110,44381,727.196,46568250.50250,0
1783738800000,64130.50,64169.10,64037.40,64117.20,1351.120,1783742399999,86634518.22360,40841,662.936,42507477.47160,0
1783742400000,64117.20,64182.00,64047.20,64123.40,1026.864,1783745999999,65835720.60520,33472,461.796,29607904.55970,0
1783746000000,64123.40,64198.80,64085.20,64141.60,1652.038,1783749599999,105971607.48210,44398,862.148,55301249.95900,0
1783749600000,64141.60,64250.00,64091.60,64186.70,1422.943,1783753199999,91342885.00640,37441,748.921,48075613.04080,0
1783753200000,64186.70,64224.00,64120.60,64132.60,1227.267,1783756799999,78753415.19840,30300,502.727,32258527.11420,0
1783756800000,64132.60,64280.00,64123.00,64239.60,1627.259,1783760399999,104488434.33280,40813,1000.052,64211309.59540,0
1783760400000,64239.60,64272.70,64129.00,64143.00,1347.449,1783763999999,86499767.41540,34118,648.823,41655221.27180,0
1783764000000,64143.10,64185.00,64110.20,64163.90,1266.216,1783767599999,81218547.45200,30566,563.734,36160238.32640,0
1783767600000,64163.90,64192.80,64146.30,64176.00,761.804,1783771199999,48882727.93520,22086,413.416,26527941.99110,0
1783771200000,64176.10,64207.00,64112.00,64168.40,1196.286,1783774799999,76746959.41780,30861,573.558,36797056.49370,0
1783774800000,64168.50,64245.40,64144.40,64213.90,1495.498,1783778399999,96003858.63290,36465,779.223,50022590.73310,0
1783778400000,64213.90,64497.40,64213.90,64321.00,4280.166,1783781999999,275498049.60680,82656,2527.908,162704432.03530,0
1783782000000,64321.00,64461.40,63668.80,64139.00,11703.971,1783785599999,750286690.88800,182438,4501.178,288721079.66620,0
1783785600000,64139.10,64245.30,64050.40,64148.20,2521.736,1783789199999,161731089.51780,83349,1276.027,81845415.83560,0
1783789200000,64148.10,64375.80,64133.40,64289.80,2299.591,1783792799999,147829268.67960,59293,1283.002,82468024.51290,0
1783792800000,64289.80,64368.60,64258.10,64299.70,1059.229,1783796399999,68112883.63280,39170,515.208,33131020.94910,0
1783796400000,64299.70,64313.10,64205.70,64262.00,899.660,1783799999999,57804375.02240,29994,383.838,24663148.68430,0
1783800000000,64261.90,64438.90,64261.90,64353.20,1218.353,1783803599999,78405765.25100,32607,764.833,49221136.35680,0
1783803600000,64353.30,64404.70,64310.00,64325.50,906.265,1783807199999,58312769.45900,23391,375.283,24149197.69130,0
1783807200000,64325.50,64405.20,64110.50,64169.10,2214.267,1783810799999,142241953.52050,61457,962.766,61852757.67070,0
1783810800000,64169.10,64223.20,63776.00,63783.00,6265.888,1783814399999,400480391.88410,139678,2721.142,173929971.56570,0
1783814400000,63783.10,63884.90,63657.40,63802.90,4816.995,1783817999999,307231271.81270,127261,2522.698,160918256.27500,0
1783818000000,63802.90,64146.20,63783.00,64106.00,3478.097,1783821599999,222602612.28960,87701,1903.507,121824011.02460,0
1783821600000,64106.00,64112.70,64002.00,64049.20,1748.455,1783825199999,112007115.79340,48954,711.352,45568911.98200,0
1783825200000,64049.20,64217.80,64002.90,64201.80,2142.993,1783828799999,137442545.27080,59739,1293.321,82956595.57940,0
1783828800000,64201.90,64238.00,63912.50,63974.30,2506.065,1783832399999,160522748.49120,68824,1123.819,71995579.21790,0
1783832400000,63974.20,63998.60,63867.00,63938.00,1922.293,1783835999999,122883759.16980,40326,834.438,53345142.05690,0
1783836000000,63938.00,63938.00,63602.80,63728.70,5247.130,1783839599999,334410136.42780,100898,2546.681,162294861.01730,0
1783839600000,63728.60,63879.00,63708.20,63856.40,1638.415,1783843199999,104553242.78070,40994,969.429,61860997.56590,0
1783843200000,63856.40,64083.70,63854.10,63951.60,2612.699,1783846799999,167142047.92850,60126,1284.712,82181863.20740,0
1783846800000,63951.60,64024.40,63730.70,63930.00,3030.600,1783850399999,193596003.90400,68466,1460.428,93276973.53700,0
1783850400000,63930.10,63930.10,63807.30,63838.90,1174.004,1783853999999,74975885.07890,38815,519.159,33153418.57690,0
1783854000000,63838.90,64012.80,63796.30,63993.80,1872.650,1783857599999,119736203.83770,49093,1097.642,70185231.81000,0
1783857600000,63993.80,64118.50,63946.00,63998.40,2403.082,1783861199999,153881206.55420,56241,1448.586,92768850.68820,0
1783861200000,63998.50,64073.40,63959.30,63997.30,1262.062,1783864799999,80791254.05730,39432,614.280,39325053.15360,0
1783864800000,63997.30,64271.90,63928.00,64175.00,2804.565,1783868399999,179791750.52650,72058,1625.038,104201238.39920,0
1783868400000,64175.00,64238.90,64091.50,64149.90,2903.188,1783871999999,186253969.41480,71549,1313.690,84283112.79470,0
1783872000000,64150.00,64184.80,64013.00,64146.80,2987.458,1783875599999,191480542.59280,70455,1281.309,82127214.59190,0
1783875600000,64146.70,64146.80,63983.10,64050.30,1096.969,1783879199999,70299105.12260,42845,496.647,31830040.22290,0
1783879200000,64050.20,64126.60,63985.10,64124.60,1249.778,1783882799999,80045202.49350,44965,563.396,36086039.84530,0
1783882800000,64124.70,64248.00,64114.90,64201.90,1298.912,1783886399999,83354119.67580,40078,749.587,48103485.56020,0
1783886400000,64202.00,64227.40,64141.60,64168.50,878.789,1783889999999,56396545.48680,33539,345.928,22199858.33540,0
1783890000000,64168.50,64207.40,63856.30,63889.60,2630.665,1783893599999,168357621.32980,68804,1127.242,72147809.08600,0
1783893600000,63889.50,63895.80,63634.10,63855.00,6060.141,1783897199999,386356987.67830,139036,2842.311,181217227.16150,0
1783897200000,63855.00,63883.60,63693.00,63750.00,2325.941,1783900799999,148325196.80120,78845,1187.937,75756171.49600,0
1783900800000,63749.90,64411.80,63538.00,64041.80,16536.408,1783904399999,1057582458.18750,356490,8064.614,515963091.70270,0
1783904400000,64041.80,64044.00,63366.00,63382.10,12315.440,1783907999999,783999328.82900,264513,5519.010,351423559.41090,0
1783908000000,63382.10,63527.60,63204.00,63344.80,7882.245,1783911599999,499532315.16230,216482,4102.061,259996244.25950,0
1783911600000,63344.90,63362.40,62705.00,62780.20,15709.528,1783915199999,988765953.67190,292773,6832.730,430039575.45330,0
1783915200000,62780.10,62884.80,62592.10,62649.80,6758.166,1783918799999,423971882.51830,141401,3399.097,213277483.10310,0
1783918800000,62649.70,62880.00,62434.90,62764.10,8371.052,1783922399999,524555305.09050,168359,3988.282,250017778.61920,0
1783922400000,62764.10,62848.20,62675.00,62766.60,2684.940,1783925999999,168535013.10700,77469,1516.223,95176582.98440,0
1783926000000,62766.60,63030.00,62719.40,62952.70,6413.166,1783929599999,403514850.32470,112056,3598.088,226379155.88040,0
1783929600000,62952.80,63260.00,62902.50,63174.90,5653.085,1783933199999,356580411.08190,111608,2975.790,187710744.65240,0
1783933200000,63174.90,63179.30,63064.40,63074.00,3292.544,1783936799999,207732683.16480,52064,1153.111,72752241.49420,0
1783936800000,63074.00,63130.90,62834.40,62844.60,9350.106,1783940399999,589112851.47800,81279,2968.688,186994289.72020,0
1783940400000,62844.70,63116.10,62844.70,62881.30,4701.727,1783943999999,296170007.18940,79063,2440.473,153713268.01990,0
1783944000000,62881.40,62970.70,62531.00,62597.90,8803.456,1783947599999,552036473.00890,155106,4089.709,256417138.29990,0
1783947600000,62597.90,62752.40,62141.20,62300.10,18486.590,1783951199999,1153858864.01670,348592,9111.742,568680673.06760,0
1783951200000,62300.10,62777.00,62061.30,62770.30,15429.637,1783954799999,963818370.01450,347528,7688.131,480390908.67910,0
1783954800000,62770.20,62965.00,62543.50,62596.60,9348.486,1783958399999,586469053.26500,182083,4521.343,283649143.33920,0
1783958400000,62596.70,62614.50,62183.90,62258.00,8644.969,1783961999999,539028982.14950,181290,4035.481,251574391.37400,0
1783962000000,62258.00,62347.20,61877.00,61877.00,8894.990,1783965599999,552117880.68790,179606,3837.259,238274945.51040,0
1783965600000,61877.10,62077.60,61806.00,61997.30,7281.929,1783969199999,451024636.86190,152020,4009.499,248358063.11280,0
1783969200000,61997.40,62267.00,61962.50,62258.00,4034.752,1783972799999,250609787.09670,93564,2180.354,135463518.22570,0
1783972800000,62257.90,62299.00,62020.00,62179.30,3539.601,1783976399999,220050511.44900,75810,1594.707,99140489.36080,0
1783976400000,62179.30,62192.10,61868.00,62034.10,3364.102,1783979999999,208591787.23770,73141,1323.663,82082882.31760,0
1783980000000,62034.00,62199.00,61883.10,61897.90,3177.324,1783983599999,197203723.16520,82324,1517.555,94183403.99410,0
1783983600000,61897.90,62333.40,61854.50,62307.00,5107.980,1783987199999,317374167.48730,104335,3171.142,197043220.23060,0
1783987200000,62307.00,62639.30,62240.90,62520.70,5906.236,1783990799999,368615976.25340,154084,3368.620,210254840.49980,0
1783990800000,62520.70,62614.20,62427.00,62505.20,3019.814,1783994399999,188745944.52680,101278,1519.943,95003269.20370,0
1783994400000,62505.20,62610.00,62286.90,62516.80,3512.258,1783997999999,219376182.27140,89788,1679.425,104914521.27950,0
1783998000000,62516.80,62576.20,62279.00,62538.20,3341.315,1784001599999,208572397.42030,86891,1500.970,93695293.90140,0
1784001600000,62538.30,62744.40,62511.00,62713.60,3346.574,1784005199999,209652575.51550,83216,1884.532,118065848.10450,0
1784005200000,62713.60,62848.00,62669.40,62699.90,3751.791,1784008799999,235465697.44020,88374,1780.549,111754340.13360,0
1784008800000,62699.90,62752.00,62537.00,62600.10,3174.255,1784012399999,198858941.80750,73581,1432.394,89738372.96620,0
1784012400000,62600.10,62633.00,62489.70,62529.70,2683.890,1784015999999,167918604.08260,71118,1289.515,80679401.13450,0
1784016000000,62529.70,62780.00,62458.30,62680.10,3017.401,1784019599999,189000321.79450,72931,1631.157,102176293.31650,0
1784019600000,62680.10,62721.20,62502.30,62604.20,2286.405,1784023199999,143146597.89780,60934,1082.051,67743112.88380,0
1784023200000,62604.20,62880.00,62577.50,62767.50,3460.434,1784026799999,217136531.38690,87171,1891.624,118700302.01350,0
1784026800000,62767.60,62896.00,62680.70,62810.30,3168.243,1784030399999,198987453.28710,80404,1519.115,95421742.50680,0
1784030400000,62810.30,63956.00,62756.50,63935.20,42323.953,1784033999999,2685557078.13010,558669,22853.250,1449979902.89630,0
1784034000000,63935.20,64162.20,63666.00,63802.80,18520.356,1784037599999,1182805066.88780,363130,8693.740,555290776.53140,0
1784037600000,63802.80,64310.00,63550.00,64277.30,13029.805,1784041199999,832908899.93650,272531,7407.468,473866695.56390,0
1784041200000,64277.20,64950.00,64163.60,64727.50,25734.552,1784044799999,1661929574.55850,445814,14687.296,948579951.14930,0
1784044800000,64727.40,64879.00,64589.30,64703.90,8467.888,1784048399999,548441031.14450,193003,4023.843,260624944.10380,0
1784048400000,64704.00,64704.00,64200.00,64597.50,14211.303,1784051999999,915873322.98790,198713,6059.606,390839936.36970,0
1784052000000,64597.50,64631.60,64448.70,64544.00,2451.479,1784055599999,158209534.96850,83948,1236.316,79788995.08870,0
1784055600000,64544.00,64687.90,64456.30,64543.00,2680.106,1784059199999,173037261.99650,84185,1397.463,90231501.51060,0
1784059200000,64543.10,64576.40,64390.40,64538.60,2370.521,1784062799999,152802397.95860,64746,1213.805,78242458.82290,0
1784062800000,64538.60,64877.70,64496.20,64650.00,3377.629,1784066399999,218457132.29770,78410,1927.215,124652134.28860,0
1784066400000,64649.90,65130.00,64485.40,64837.10,12393.571,1784069999999,804101693.87500,182664,7478.915,485333616.55540,0
1784070000000,64837.20,65040.30,64750.00,65014.70,4645.404,1784073599999,301641741.33540,92929,2355.963,152988845.03580,0
1784073600000,65014.60,65043.30,64743.60,64798.10,4489.662,1784077199999,291260853.76140,96217,2118.907,137478247.78870,0
1784077200000,64798.10,64830.20,64618.80,64643.70,3480.114,1784080799999,225192393.83650,83872,1492.926,96616479.74050,0
1784080800000,64643.70,64732.60,64456.70,64473.00,3174.884,1784084399999,204927664.31840,70222,1458.739,94159893.26540,0
1784084400000,64473.10,64820.10,64473.00,64760.80,2866.928,1784087999999,185373608.75250,75931,1700.558,109945463.47120,0
1784088000000,64760.90,64868.00,64686.60,64723.50,2176.426,1784091599999,140985278.86570,63775,1003.921,65035065.71000,0
1784091600000,64723.60,64941.70,64580.00,64920.50,2716.995,1784095199999,175883868.91390,71409,1430.718,92627101.60940,0
1784095200000,64920.50,65260.00,64784.70,64784.70,8661.145,1784098799999,563221809.39330,181660,4626.126,300924817.77150,0
1784098800000,64784.80,64850.00,64450.90,64528.00,6827.282,1784102399999,441139628.60910,135661,3337.084,215641292.75950,0
1784102400000,64528.00,64785.80,64528.00,64745.00,3889.073,1784105999999,251427366.92810,81995,2153.353,139223159.83540,0
1784106000000,64744.90,64899.90,64626.20,64644.60,3146.199,1784109599999,203786245.66680,80808,1511.218,97888869.75390,0
1784109600000,64644.60,64826.80,64582.70,64633.00,2611.385,1784113199999,168912790.93940,67304,1353.136,87526431.94560,0
1784113200000,64633.00,64728.70,64585.60,64707.50,1873.463,1784116799999,121146338.15580,56183,953.588,61665827.65570,0
1784116800000,64707.40,65241.30,64568.80,65133.70,12263.474,1784120399999,795838971.24570,248408,6825.088,442985460.40940,0
1784120400000,65133.70,65550.50,64852.50,65090.20,18067.990,1784123999999,1179423648.03640,431527,9557.476,623942501.43290,0
1784124000000,65090.20,65497.00,65033.50,65364.80,10429.982,1784127599999,680937670.95530,302870,5744.150,375020144.86640,0
1784127600000,65364.80,65589.70,65230.00,65391.60,7683.692,1784131199999,502612907.03170,190184,4207.588,275293444.80720,0
1784131200000,65391.50,65438.00,64752.00,65089.50,14894.086,1784134799999,968547770.88180,237060,8286.692,538950803.68790,0
1784134800000,65089.60,65148.20,64939.50,65023.10,8953.781,1784138399999,582313076.89680,132124,4624.581,300771012.37230,0
1784138400000,65023.10,65130.00,64817.10,64837.40,3429.166,1784141999999,222862977.95240,91602,1571.068,102123229.98060,0
1784142000000,64837.40,64967.90,64708.00,64942.00,2826.502,1784145599999,183299698.94000,85368,1426.406,92509367.26400,0
1784145600000,64942.10,65030.50,64869.80,64939.90,1207.369,1784149199999,78429427.91750,46417,630.464,40955932.47630,0
1784149200000,64939.90,64985.90,64756.70,64800.00,1958.445,1784152799999,126975118.94750,49468,805.475,52216600.42020,0
1784152800000,64800.00,64949.70,64739.00,64831.50,2140.517,1784156399999,138800750.29880,60796,1199.493,77783381.18780,0
1784156400000,64831.60,64912.50,64660.00,64721.40,2455.054,1784159999999,158978086.11720,60833,998.646,64682454.47880,0
1784160000000,64721.40,64814.70,64464.00,64554.30,4878.987,1784163599999,315157208.20960,110574,2326.767,150303092.37920,0
1784163600000,64554.30,64807.90,64362.20,64698.60,4747.944,1784167199999,306634209.53710,113320,2422.077,156453278.75180,0
1784167200000,64698.60,64705.00,64550.00,64616.10,1791.299,1784170799999,115754759.59610,64261,1010.366,65289285.27360,0
1784170800000,64616.10,64723.30,64521.00,64593.00,2045.084,1784174399999,132157551.11890,64485,1080.163,69804398.55020,0
1784174400000,64593.00,64667.00,64512.00,64610.90,2014.066,1784177999999,130085264.68290,51166,1118.076,72214239.47170,0
1784178000000,64610.90,64974.50,64573.40,64897.90,6259.940,1784181599999,405906909.99030,107738,3339.857,216564074.62270,0
1784181600000,64898.00,64951.20,64603.40,64750.00,3438.699,1784185199999,222741119.69250,84361,1542.864,99941409.73840,0
1784185200000,64749.90,64750.00,64005.60,64200.00,12271.054,1784188799999,789026941.84050,176437,5517.224,354735624.41350,0
1784188800000,64200.10,64340.00,63843.10,64096.70,14623.947,1784192399999,937055354.33150,233618,6893.168,441749894.72650,0
1784192400000,64096.60,64155.90,63985.10,64063.80,3330.267,1784195999999,213379678.01550,83738,1656.258,106126044.15680,0
1784196000000,64063.90,64241.30,64047.70,64186.90,2653.349,1784199599999,170222226.11980,61532,1490.699,95631554.59370,0
1784199600000,64187.00,64245.60,64057.20,64226.60,2957.306,1784203199999,189736292.93650,76099,1473.843,94572309.49110,0
1784203200000,64226.60,64226.60,63833.00,63938.10,6794.898,1784206799999,434759892.78780,135149,2837.183,181538031.60670,0
1784206800000,63938.20,64458.70,63930.10,64354.40,11289.067,1784210399999,725055819.22910,235866,5922.375,380296286.75540,0
1784210400000,64354.30,64844.30,64300.10,64510.00,12450.661,1784213999999,804104784.76770,310496,6234.993,402712161.49690,0
1784214000000,64510.00,64874.70,64281.60,64677.70,8163.410,1784217599999,527551972.95780,230375,4303.816,278156505.36090,0
1784217600000,64677.70,64687.60,64299.40,64448.40,5409.449,1784221199999,348817104.73980,173237,2430.330,156724782.33890,0
1784221200000,64448.40,64453.10,63958.00,64045.60,7575.592,1784224799999,486045854.90060,178607,2910.296,186707332.07420,0
1784224800000,64045.50,64306.80,64022.30,64217.10,3448.519,1784228399999,221286532.87000,102408,1723.193,110585904.56520,0
1784228400000,64217.00,64277.70,64120.20,64241.60,1749.703,1784231999999,112349050.29800,69456,950.777,61048903.79530,0
1784232000000,64241.70,64249.90,64075.10,64090.10,1258.646,1784235599999,80744581.73380,41672,660.827,42393453.81450,0
1784235600000,64090.10,64217.60,64077.30,64135.90,1257.933,1784239199999,80706642.89710,36521,652.889,41886417.64260,0
1784239200000,64136.00,64221.30,63922.60,63939.50,3705.960,1784242799999,237423536.69520,88576,1974.817,126544293.86050,0
1784242800000,63939.60,63978.60,63712.60,63801.00,6353.682,1784246399999,405474448.31970,122329,2629.235,167766826.92300,0
1784246400000,63801.10,63890.40,63580.00,63862.90,6331.479,1784249999999,403524813.13310,145474,2760.626,175971996.36130,0
1784250000000,63862.90,64041.60,63435.60,63510.80,8486.817,1784253599999,540732103.57790,192708,4068.679,259295346.69710,0
1784253600000,63510.70,63628.00,63358.00,63457.50,5328.647,1784257199999,338222611.66270,144528,2331.920,148050538.71580,0
1784257200000,63457.50,63693.20,63450.10,63538.10,3554.461,1784260799999,226038472.61900,102058,1966.531,125063869.91750,0
1784260800000,63538.00,63560.00,63281.00,63460.00,5069.199,1784264399999,321416091.21380,114974,2719.550,172466156.27210,0
1784264400000,63460.10,63460.10,62754.60,62807.30,15626.008,1784267999999,984325575.84830,206248,6704.611,422162718.21400,0
1784268000000,62807.40,62961.70,62655.00,62915.40,10696.868,1784271599999,671809081.16140,164704,5677.159,356593694.89680,0
1784271600000,62915.50,62947.10,62761.30,62792.90,4831.261,1784275199999,303761733.09680,98840,2507.655,157667973.75590,0
1784275200000,62792.80,62905.00,62611.00,62857.50,6784.932,1784278799999,425929015.79440,124340,3678.098,230934657.14010,0
1784278800000,62857.40,63039.80,62831.80,62962.20,4213.740,1784282399999,265241841.93730,77587,2212.762,139279302.38090,0
1784282400000,62962.30,63165.90,62962.20,63146.90,4237.483,1784285999999,267322456.05850,84515,2497.939,157577923.75230,0
1784286000000,63146.90,63337.40,63031.30,63273.20,5404.240,1784289599999,341540256.43600,89702,2693.117,170193177.99670,0
1784289600000,63273.10,63320.00,63037.00,63073.90,5253.453,1784293199999,331840950.30730,99018,1912.394,120780513.41850,0
1784293200000,63073.90,63155.80,62505.10,63128.60,16457.338,1784296799999,1033408356.61840,353972,8088.860,507996114.95840,0
1784296800000,63128.70,63496.00,63051.40,63142.50,11255.645,1784300399999,712100425.09820,330106,5293.420,334946417.02000,0
1784300400000,63142.50,63432.50,62817.00,63432.40,9297.664,1784303999999,586767886.99060,239910,4764.705,300763232.02840,0
1784304000000,63432.40,63681.30,63272.40,63553.70,9059.142,1784307599999,574944467.80060,198120,4357.919,276630401.13090,0
1784307600000,63553.70,64194.60,63553.70,64011.80,12832.426,1784311199999,820846042.36350,264475,6961.381,445223146.29490,0
1784311200000,64011.80,64356.70,63855.80,64220.10,8585.457,1784314799999,550273257.47430,184466,4101.471,262921532.22360,0
1784314800000,64220.10,64226.10,63943.50,64121.40,4380.552,1784318399999,280718313.79230,117729,2078.339,133194786.16520,0
1784318400000,64121.40,64165.70,63928.90,64086.10,3417.904,1784321999999,218806236.81030,82632,1551.534,99331284.46480,0
1784322000000,64086.20,64188.20,64031.60,64070.60,1550.761,1784325599999,99411951.64770,40198,699.268,44826924.88700,0
1784325600000,64070.60,64117.50,63891.60,63952.80,1753.780,1784329199999,112188727.94990,43196,749.235,47922577.48980,0
1784329200000,63952.70,63985.00,63860.00,63909.90,1443.556,1784332799999,92276182.79550,37321,622.062,39764668.48400,0
1784332800000,63909.90,63991.00,63859.60,63881.60,1490.455,1784336399999,95257685.38770,39519,698.325,44636580.48530,0
1784336400000,63881.60,63980.00,63862.00,63929.20,1280.563,1784339999999,81850156.78930,31135,693.733,44342186.72270,0
1784340000000,63929.20,64014.90,63900.00,63931.50,1347.221,1784343599999,86160023.38070,33679,707.917,45275117.19970,0
1784343600000,63931.60,63995.80,63900.00,63989.50,1220.595,1784347199999,78039738.19850,29685,741.220,47389016.11300,0
1784347200000,63989.50,63992.80,63915.00,63946.30,780.402,1784350799999,49903960.34250,23085,436.903,27937883.07510,0
1784350800000,63946.30,63973.30,63894.30,63936.30,1075.625,1784354399999,68767849.36950,25139,445.336,28470942.51170,0
1784354400000,63936.30,63979.00,63914.10,63954.10,888.648,1784357999999,56827064.40390,18024,501.886,32095529.25480,0
1784358000000,63954.20,64000.00,63952.80,63980.10,1583.413,1784361599999,101306902.47380,24667,826.290,52864682.24420,0
1784361600000,63980.00,63997.80,63930.40,63977.20,1367.761,1784365199999,87492214.52540,26699,787.470,50372926.66250,0
1784365200000,63977.20,63985.00,63912.00,63961.20,1041.152,1784368799999,66572704.30880,19602,463.889,29662182.94170,0
1784368800000,63961.10,63990.00,63957.30,63981.20,581.795,1784372399999,37219753.24400,13736,295.851,18926363.45480,0
1784372400000,63981.20,64073.20,63981.20,64033.30,1101.390,1784375999999,70498219.37800,19697,695.123,44494255.76200,0
1784376000000,64033.20,64237.70,64019.40,64181.40,3668.169,1784379599999,235219984.27640,73382,2138.965,137166724.98370,0
1784379600000,64181.50,64185.40,63925.20,64081.30,3187.123,1784383199999,204088230.57170,72621,1400.137,89654885.36520,0
1784383200000,64081.20,64167.20,64065.80,64099.00,1539.936,1784386799999,98741343.72940,42699,734.289,47083289.01570,0
1784386800000,64099.00,64135.60,64000.00,64090.00,1415.443,1784390399999,90689816.00260,37565,724.592,46426231.46220,0
1784390400000,64090.00,64298.60,64054.50,64278.20,3832.348,1784393999999,246045612.38010,58305,2524.049,162053486.06630,0
1784394000000,64278.30,64466.00,64250.30,64450.00,5266.335,1784397599999,338882191.49660,96230,3149.436,202680975.12900,0
1784397600000,64450.00,64666.00,64424.50,64477.30,4442.025,1784401199999,286518605.57440,95328,2546.574,164280183.21850,0
1784401200000,64477.40,64566.00,64445.50,64526.30,1721.549,1784404799999,111050409.35930,44657,835.426,53891213.40670,0
1784404800000,64526.40,64738.20,64467.20,64665.50,3210.202,1784408399999,207409774.27740,72013,1624.331,104966782.12750,0
1784408400000,64665.50,64819.20,64584.20,64697.60,3096.293,1784411999999,200373308.87910,74860,1533.765,99266821.99090,0
1784412000000,64697.50,64837.40,64680.60,64774.40,2034.289,1784415599999,131734753.97860,57848,1017.139,65868233.45100,0
1784415600000,64774.30,64818.10,64677.70,64806.70,2054.006,1784419199999,133036735.94880,47897,928.830,60157985.70730,0
1784419200000,64806.70,64878.80,64750.00,64756.50,2842.165,1784422799999,184116482.66180,46747,1107.500,71759604.57400,0
1784422800000,64756.50,64771.80,64750.00,64750.00,2790.617,1784426399999,180697000.73760,30917,763.917,49465270.90490,0
1784426400000,64750.00,64948.80,64672.40,64795.40,5032.332,1784429999999,326235058.80140,81521,2661.327,172588218.53690,0
1784430000000,64795.50,64815.80,64594.60,64686.80,2849.995,1784433599999,184296523.05540,55083,1299.890,84052212.59280,0
1784433600000,64686.80,64775.20,64580.40,64692.20,1668.466,1784437199999,107897249.89470,40071,755.563,48867649.78460,0
1784437200000,64692.20,64789.80,64643.40,64695.10,1325.774,1784440799999,85795734.71380,33954,678.629,43919383.13780,0
1784440800000,64695.00,64737.70,64670.00,64682.30,934.088,1784444399999,60433100.70530,27115,456.562,29538421.86460,0
1784444400000,64682.20,64759.30,64643.40,64692.20,1918.387,1784447999999,124107508.97290,36616,914.829,59183738.48200,0
1784448000000,64692.10,64723.50,64600.00,64678.10,2064.203,1784451599999,133459114.96640,41491,1082.126,69964396.59230,0
1784451600000,64678.20,64694.00,64467.20,64495.20,3177.976,1784455199999,205094739.80770,55141,1227.562,79228924.15700,0
1784455200000,64495.10,64677.70,64454.60,64561.40,2700.580,1784458799999,174382893.70390,57818,1378.243,88996150.14430,0
1784458800000,64561.40,64610.00,64415.00,64445.70,2748.941,1784462399999,177324323.05850,60236,1243.429,80209799.29020,0
1784462400000,64445.70,64445.70,64259.50,64417.50,4959.504,1784465999999,319194467.74770,96660,2345.591,150963595.96180,0
1784466000000,64417.40,64497.90,64273.40,64453.00,2219.753,1784469599999,142933780.81080,61152,1232.977,79397116.56540,0
1784469600000,64453.00,64633.00,64389.00,64561.10,2455.842,1784473199999,158430946.61770,67025,1341.404,86547500.26430,0
1784473200000,64561.00,64594.70,64466.60,64545.20,1616.379,1784476799999,104298044.57910,46624,724.987,46781792.14950,0
1784476800000,64545.30,64624.80,64474.20,64510.70,1470.209,1784480399999,94891864.91290,49489,677.955,43757166.13660,0
1784480400000,64510.70,64733.00,64365.70,64520.00,3957.134,1784483999999,255576465.68910,95172,1973.961,127505850.27370,0
1784484000000,64520.00,64529.10,64262.90,64399.80,3442.309,1784487599999,221677128.41000,89361,1708.332,110017011.09830,0
1784487600000,64399.80,64442.20,64319.50,64438.10,1085.170,1784491199999,69879619.44690,36611,594.631,38291214.40050,0
1784491200000,64438.10,64534.30,64438.00,64515.90,1059.316,1784494799999,68304099.54660,35398,553.750,35706750.27660,0
1784494800000,64516.00,64539.00,64305.00,64393.70,1677.019,1784498399999,107991858.44170,45087,738.075,47529848.63380,0
