time,open,high,low,close
2026-04-17 18:00:00+00:00,4861.6,4866.59,4853.68,4857.13
2026-04-17 19:00:00+00:00,4857.12,4859.27,4851.48,4853.49
2026-04-17 20:00:00+00:00,4853.66,4853.67,4831.11,4832.53
2026-04-17 21:00:00+00:00,4832.52,4836.96,4832.22,4833.91
2026-04-17 22:00:00+00:00,4833.92,4835.75,4833.12,4833.74
2026-04-17 23:00:00+00:00,4833.75,4835.75,4833.74,4835.2
2026-04-18 00:00:00+00:00,4835.21,4835.75,4835.2,4835.59
2026-04-18 01:00:00+00:00,4835.6,4835.67,4834.02,4834.33
2026-04-18 02:00:00+00:00,4834.34,4834.73,4833.64,4833.65
2026-04-18 03:00:00+00:00,4833.64,4833.65,4828.98,4829.64
2026-04-18 04:00:00+00:00,4829.64,4831.56,4829.04,4830.72
2026-04-18 05:00:00+00:00,4830.73,4831.21,4830.36,4831.07
2026-04-18 06:00:00+00:00,4831.07,4832.11,4831.07,4832.1
2026-04-18 07:00:00+00:00,4832.11,4832.11,4830.0,4830.0
2026-04-18 08:00:00+00:00,4830.01,4831.08,4824.4,4827.79
2026-04-18 09:00:00+00:00,4827.79,4827.95,4823.36,4824.26
2026-04-18 10:00:00+00:00,4824.26,4826.63,4822.2,4824.13
2026-04-18 11:00:00+00:00,4824.14,4825.52,4822.54,4824.2
2026-04-18 12:00:00+00:00,4824.2,4824.2,4817.72,4820.24
2026-04-18 13:00:00+00:00,4820.23,4822.0,4820.0,4821.99
2026-04-18 14:00:00+00:00,4822.0,4825.31,4822.0,4825.01
2026-04-18 15:00:00+00:00,4825.01,4827.11,4825.0,4826.14
2026-04-18 16:00:00+00:00,4826.13,4826.95,4824.23,4825.2
2026-04-18 17:00:00+00:00,4825.2,4826.38,4823.88,4824.28
2026-04-18 18:00:00+00:00,4824.28,4825.2,4818.88,4820.52
2026-04-18 19:00:00+00:00,4820.52,4825.73,4817.31,4824.49
2026-04-18 20:00:00+00:00,4824.49,4826.64,4823.73,4825.05
2026-04-18 21:00:00+00:00,4825.05,4826.24,4820.53,4823.55
